idx,n_records,confidence,variability,correctness,region
334,3,0.9791510105133057,0.023692931289390456,1.0,Easy-to-learn
335,3,0.8926787575085958,0.08629639584344619,1.0,Easy-to-learn
336,3,0.7265639503796896,0.29132907448557965,1.0,Easy-to-learn
337,3,0.9321156541506449,0.04613840213841464,1.0,Easy-to-learn
338,3,0.2843801751732826,0.18275204219354613,0.3333333333333333,Hard-to-learn
339,3,0.6642705003420512,0.4093712591433761,0.6666666666666666,Ambiguous
340,3,0.9211901823679606,0.09213646263847736,1.0,Easy-to-learn
341,3,0.9927479028701782,0.003039632118721105,1.0,Easy-to-learn
342,3,0.26692449793942313,0.3630778042108371,0.3333333333333333,Hard-to-learn
343,3,0.5028977046410242,0.34322697764971966,0.6666666666666666,Ambiguous
344,3,0.08823445190985997,0.014110788853278863,0.0,Hard-to-learn
345,3,0.8249874313672384,0.05237156725295918,1.0,Easy-to-learn
346,3,0.6591440935929617,0.3673791305286174,1.0,Easy-to-learn
347,3,0.8488379120826721,0.0928744168927598,1.0,Easy-to-learn
348,3,0.8849783341089884,0.0337617865010653,1.0,Easy-to-learn
349,3,0.7464470565319061,0.22281584243733282,1.0,Easy-to-learn
350,3,0.7915916045506796,0.05643612992449891,1.0,Easy-to-learn
351,3,0.001536714979010867,0.0015270524923845126,0.0,Hard-to-learn
352,3,0.8726627429326376,0.14139022234936036,1.0,Easy-to-learn
353,3,0.9829674561818441,0.009535557578860014,1.0,Easy-to-learn
354,3,0.4892028868198395,0.08777178445264153,0.6666666666666666,Ambiguous
355,3,0.884539008140564,0.04920380105169991,1.0,Easy-to-learn
356,3,0.36723837320460007,0.34757724173280397,0.6666666666666666,Ambiguous
357,3,0.8512134552001953,0.19896835206844832,1.0,Easy-to-learn
358,3,0.013040095024431745,0.008204240128313148,0.0,Hard-to-learn
359,3,0.1091620201865832,0.1372418015549884,0.0,Hard-to-learn
360,3,0.3331181928515434,0.1960843497820907,0.6666666666666666,Ambiguous
361,3,0.5890203515688578,0.40703662505247246,0.6666666666666666,Ambiguous
362,3,0.9710941314697266,0.011913549481106742,1.0,Easy-to-learn
363,3,0.7323716084162394,0.14215659736806313,1.0,Easy-to-learn
364,3,0.00046987091870202374,0.0006526058676219641,0.0,Hard-to-learn
365,3,0.5284875830014547,0.3907929959667971,0.6666666666666666,Ambiguous
366,3,0.08681472049405177,0.06822299538950509,0.0,Hard-to-learn
367,3,0.5450126131375631,0.11929079378517633,0.6666666666666666,Ambiguous
368,3,0.715579609076182,0.2621916728431036,1.0,Easy-to-learn
369,3,0.031244260879854362,0.03397500228844147,0.0,Hard-to-learn
370,3,0.09086439634362857,0.06712385855052343,0.3333333333333333,Hard-to-learn
371,3,0.6196072995662689,0.27322194844030445,1.0,Easy-to-learn
372,3,0.32355867822964984,0.07759794553115984,0.3333333333333333,Hard-to-learn
373,3,0.5574983259042104,0.3390538854497443,0.6666666666666666,Ambiguous
374,3,0.5924234290917715,0.2332310739789967,0.6666666666666666,Ambiguous
375,3,0.8817761540412903,0.0896560350882205,1.0,Easy-to-learn
376,3,0.10161749521891277,0.0657401754299313,0.0,Hard-to-learn
377,3,0.956440806388855,0.019753620873356487,1.0,Easy-to-learn
378,3,0.8031080961227417,0.14037300633220204,1.0,Easy-to-learn
